,Input,Output,Response
89,"Herr Präsident, Torrey Canyon, Olympic Bravery, Haven, Amoco Cadiz, Gino, Tanio, all diese Namen rufen unheilvolle Erinnerungen wach.","Herr Präsident, Torrey Canyon, Olympic Bravery, Haven, Amoco Cadiz, Gino, Tanio, all diese Namen rufen unheilvolle Erinnerungen wahr.","{""explainHtml"":""<p  class='LT3'><b>Olympic<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Olympia<\/span>, <span class='LTsuggest'>Olympus<\/span>, <span class='LTsuggest'>Olympisch<\/span>, <span class='LTsuggest'>Olympias<\/span>, <span class='LTsuggest'>Olymp<\/span><\/p>\n<p  class='LT5'><b>Bravery<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Braver<\/span>, <span class='LTsuggest'>Brauer<\/span>, <span class='LTsuggest'>Bravere<\/span>, <span class='LTsuggest'>Brauers<\/span>, <span class='LTsuggest'>Brave<\/span>, <span class='LTsuggest'>Brauern<\/span>, <span class='LTsuggest'>Braven<\/span>, <span class='LTsuggest'>Travers<\/span>, <span class='LTsuggest'>Braves<\/span>, <span class='LTsuggest'>Bräter<\/span><\/p>\n<p  class='LT7'><b>Haven<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Hafen<\/span>, <span class='LTsuggest'>Haben<\/span>, <span class='LTsuggest'>Häfen<\/span>, <span class='LTsuggest'>Hagen<\/span>, <span class='LTsuggest'>Hafens<\/span>, <span class='LTsuggest'>Haften<\/span>, <span class='LTsuggest'>Haken<\/span>, <span class='LTsuggest'>Hauen<\/span>, <span class='LTsuggest'>Havel<\/span>, <span class='LTsuggest'>Laven<\/span><\/p>\n<p  class='LT9'><b>Amoco<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Amok<\/span>, <span class='LTsuggest'>Amos<\/span>, <span class='LTsuggest'>Smoke<\/span>, <span class='LTsuggest'>Amöbe<\/span>, <span class='LTsuggest'>Groko<\/span>, <span class='LTsuggest'>Amazon<\/span>, <span class='LTsuggest'>Smokt<\/span>, <span class='LTsuggest'>Ambo<\/span>, <span class='LTsuggest'>Amor<\/span>, <span class='LTsuggest'>Amors<\/span><\/p>\n<p  class='LT11'><b>Tanio<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Sanyo<\/span>, <span class='LTsuggest'>Tango<\/span>, <span class='LTsuggest'>Damit<\/span>, <span class='LTsuggest'>Tania<\/span>, <span class='LTsuggest'>Dann<\/span>, <span class='LTsuggest'>Tokio<\/span>, <span class='LTsuggest'>Tätig<\/span>, <span class='LTsuggest'>Mario<\/span>, <span class='LTsuggest'>Darin<\/span>, <span class='LTsuggest'>Tante<\/span><\/p>\n<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Torrey, Canyon<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>Torrey<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Tore<\/span>, <span class='LTsuggest'>Dörren<\/span>, <span class='LTsuggest'>Toren<\/span>, <span class='LTsuggest'>Dorre<\/span>, <span class='LTsuggest'>Corvey<\/span>, <span class='LTsuggest'>Dorren<\/span>, <span class='LTsuggest'>Tores<\/span>, <span class='LTsuggest'>Dörre<\/span>, <span class='LTsuggest'>Carrey<\/span>, <span class='LTsuggest'>Görres<\/span><\/p>\n<p  class='LT0'><b>Olympic<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Olympia<\/span>, <span class='LTsuggest'>Olympus<\/span>, <span class='LTsuggest'>Olympisch<\/span>, <span class='LTsuggest'>Olympias<\/span>, <span class='LTsuggest'>Olymp<\/span><\/p>\n<p  class='LT0'><b>Bravery<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Braver<\/span>, <span class='LTsuggest'>Brauer<\/span>, <span class='LTsuggest'>Bravere<\/span>, <span class='LTsuggest'>Brauers<\/span>, <span class='LTsuggest'>Brave<\/span>, <span class='LTsuggest'>Brauern<\/span>, <span class='LTsuggest'>Braven<\/span>, <span class='LTsuggest'>Travers<\/span>, <span class='LTsuggest'>Braves<\/span>, <span class='LTsuggest'>Bräter<\/span><\/p>\n<p  class='LT0'><b>Haven<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Hafen<\/span>, <span class='LTsuggest'>Haben<\/span>, <span class='LTsuggest'>Häfen<\/span>, <span class='LTsuggest'>Hagen<\/span>, <span class='LTsuggest'>Hafens<\/span>, <span class='LTsuggest'>Haften<\/span>, <span class='LTsuggest'>Haken<\/span>, <span class='LTsuggest'>Hauen<\/span>, <span class='LTsuggest'>Havel<\/span>, <span class='LTsuggest'>Laven<\/span><\/p>\n<p  class='LT0'><b>Amoco<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Amok<\/span>, <span class='LTsuggest'>Amos<\/span>, <span class='LTsuggest'>Smoke<\/span>, <span class='LTsuggest'>Amöbe<\/span>, <span class='LTsuggest'>Groko<\/span>, <span class='LTsuggest'>Amazon<\/span>, <span class='LTsuggest'>Smokt<\/span>, <span class='LTsuggest'>Ambo<\/span>, <span class='LTsuggest'>Amor<\/span>, <span class='LTsuggest'>Amors<\/span><\/p>\n<p  class='LT0'><b>Tanio<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Sanyo<\/span>, <span class='LTsuggest'>Tango<\/span>, <span class='LTsuggest'>Damit<\/span>, <span class='LTsuggest'>Tania<\/span>, <span class='LTsuggest'>Dann<\/span>, <span class='LTsuggest'>Tokio<\/span>, <span class='LTsuggest'>Tätig<\/span>, <span class='LTsuggest'>Mario<\/span>, <span class='LTsuggest'>Darin<\/span>, <span class='LTsuggest'>Tante<\/span><\/p>\n"",""correctedHtml"":""Herr Präsident, Torrey Canyon, <i class='LT3'>Olympic<\/i> <i class='LT5'>Bravery<\/i>, <i class='LT7'>Haven<\/i>, <i class='LT9'>Amoco<\/i> <u title='Cádiz || Cadiz'>Cadiz<\/u>, Gino, <u title='Tanio'><i class='LT11'>Tanio<\/i><\/u>, all diese Namen rufen unheilvolle Erinnerungen <b title='wach'>wahr<\/b>."",""model"":""UNK"",""editXml"":""Herr Präsident, Torrey Canyon, <UNK RID='LT3'>Olympic<\/UNK> <UNK RID='LT5'>Bravery<\/UNK>, <UNK RID='LT7'>Haven<\/UNK>, <UNK RID='LT9'>Amoco<\/UNK> <DBT TOK='Cádiz || Cadiz'>Cadiz<\/DBT>, Gino, <DBT TOK='Tanio'><UNK RID='LT11'>Tanio<\/UNK><\/DBT>, all diese Namen rufen unheilvolle Erinnerungen <REP TOK='wahr'>wach<\/REP>."",""corrected"":""Herr Präsident, Torrey Canyon, Olympic Bravery, Haven, Amoco Cadiz, Gino, Tanio, all diese Namen rufen unheilvolle Erinnerungen wahr."",""editOps"":[{""LTID"":""LT3"",""beg"":31,""kind"":""UNK"",""alt"":"""",""text"":""Olympic""},{""LTID"":""LT5"",""beg"":39,""kind"":""UNK"",""alt"":"""",""text"":""Bravery""},{""LTID"":""LT7"",""beg"":48,""kind"":""UNK"",""alt"":"""",""text"":""Haven""},{""LTID"":""LT9"",""beg"":55,""kind"":""UNK"",""alt"":"""",""text"":""Amoco""},{""LTID"":"""",""beg"":61,""kind"":""DBT"",""alt"":""Cádiz || Cadiz"",""text"":""Cadiz""},{""LTID"":""LT11"",""beg"":74,""kind"":""UNK"",""alt"":"""",""text"":""Tanio""},{""LTID"":"""",""beg"":74,""kind"":""DBT"",""alt"":""Tanio"",""text"":""Tanio""},{""LTID"":"""",""beg"":128,""kind"":""REP"",""alt"":""wahr"",""text"":""wach""}]}"
90,Welcher Tanker ist der nächste?,Welcher Tanker ist der Nächste?,"{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Tanker<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Welcher Tanker ist der <b title='nächste'>Nächste<\/b>?"",""model"":""UNK"",""editXml"":""Welcher Tanker ist der <REP TOK='Nächste'>nächste<\/REP>?"",""corrected"":""Welcher Tanker ist der Nächste?"",""editOps"":[{""LTID"":"""",""beg"":23,""kind"":""REP"",""alt"":""Nächste"",""text"":""nächste""}]}"
91,Recht herzlichen Dank dafür.,"Recht, herzlichen Dank dafür.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Recht<b>,<\/b> herzlichen Dank dafür."",""model"":""UNK"",""editXml"":""Recht<INS TOK=''\/> herzlichen Dank dafür."",""corrected"":""Recht, herzlichen Dank dafür."",""editOps"":[]}"
92,"Wenn Sie kein Zertifikat haben, dürfen sie das Fahrzeug nicht betreiben.","Wenn Sie kein Zertifikat haben, dürfen Sie das Fahrzeug nicht betreiben.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Wenn Sie kein Zertifikat haben, dürfen <b title='sie'>Sie<\/b> das Fahrzeug nicht betreiben."",""model"":""UNK"",""editXml"":""Wenn Sie kein Zertifikat haben, dürfen <REP TOK='Sie'>sie<\/REP> das Fahrzeug nicht betreiben."",""corrected"":""Wenn Sie kein Zertifikat haben, dürfen Sie das Fahrzeug nicht betreiben."",""editOps"":[{""LTID"":"""",""beg"":39,""kind"":""REP"",""alt"":""Sie"",""text"":""sie""}]}"
93,Wir werden häufiger über Umweltstandards reden.,Wir werden häufig über Umweltstandards reden.,"{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Umweltstandards<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Wir werden <b title='häufiger'>häufig<\/b> über Umweltstandards reden."",""model"":""UNK"",""editXml"":""Wir werden <REP TOK='häufig'>häufiger<\/REP> über Umweltstandards reden."",""corrected"":""Wir werden häufig über Umweltstandards reden."",""editOps"":[{""LTID"":"""",""beg"":11,""kind"":""REP"",""alt"":""häufig"",""text"":""häufiger""}]}"
94,"Ich glaube, angesichts solch dramatischer Umstände wäre es vom Prinzip her unverständlich und unangemessen, wenn wir mit mehreren Stimmen sprächen.","Ich glaube, angesichts solch dramatischer Umstände wäre es vom Prinzip her unverständlich und unangemessen, wenn wir mit mehreren Stimmen sprechen.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Ich glaube, angesichts solch dramatischer Umstände wäre es vom Prinzip her unverständlich und unangemessen, wenn wir mit mehreren Stimmen <b title='sprächen'>sprechen<\/b>."",""model"":""UNK"",""editXml"":""Ich glaube, angesichts solch dramatischer Umstände wäre es vom Prinzip her unverständlich und unangemessen, wenn wir mit mehreren Stimmen <REP TOK='sprechen'>sprächen<\/REP>."",""corrected"":""Ich glaube, angesichts solch dramatischer Umstände wäre es vom Prinzip her unverständlich und unangemessen, wenn wir mit mehreren Stimmen sprechen."",""editOps"":[{""LTID"":"""",""beg"":138,""kind"":""REP"",""alt"":""sprechen"",""text"":""sprächen""}]}"
95,"Wir haben es hier mit einem Problem zu tun, dass ganz eindeutig alle Küsten in der EU betrifft und das kreative Lösungen erfordert.","Wir haben es hier mit einem Problem zu tun, das ganz eindeutig alle Küsten in der EU betrifft und das kreative Lösungen erfordert.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>EU<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Wir haben es hier mit einem Problem zu tun, <b title='dass'>das<\/b> ganz eindeutig alle Küsten in der EU betrifft und das kreative Lösungen erfordert."",""model"":""UNK"",""editXml"":""Wir haben es hier mit einem Problem zu tun, <REP TOK='das'>dass<\/REP> ganz eindeutig alle Küsten in der EU betrifft und das kreative Lösungen erfordert."",""corrected"":""Wir haben es hier mit einem Problem zu tun, das ganz eindeutig alle Küsten in der EU betrifft und das kreative Lösungen erfordert."",""editOps"":[{""LTID"":"""",""beg"":44,""kind"":""REP"",""alt"":""das"",""text"":""dass""}]}"
96,"Das Problem liegt nicht darin, dass nur 25 % kontrolliert werden, sondern darin, wie die Auswahl erfolgt, wie die Schiffe mit dem größten Risiko ermittelt werden: nach dem Alter der Schiffe oder nach der Risikohistorie der Flaggen.","Das Problem liegt nicht darin, dass nur 25 % kontrolliert werden, sondern darin, wie die Auswahl erfolgt, wie die Schiffe mit dem größten Risiko ermittelt werden: Nach dem Alter der Schiffe oder nach der Risikohistorie der Flagge.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Das Problem liegt nicht darin, dass nur 25 % kontrolliert werden, sondern darin, wie die Auswahl erfolgt, wie die Schiffe mit dem größten Risiko ermittelt werden: <b title='nach'>Nach<\/b> dem Alter der Schiffe oder nach der Risikohistorie der <b title='Flaggen'>Flagge<\/b>."",""model"":""UNK"",""editXml"":""Das Problem liegt nicht darin, dass nur 25 % kontrolliert werden, sondern darin, wie die Auswahl erfolgt, wie die Schiffe mit dem größten Risiko ermittelt werden: <REP TOK='Nach'>nach<\/REP> dem Alter der Schiffe oder nach der Risikohistorie der <REP TOK='Flagge'>Flaggen<\/REP>."",""corrected"":""Das Problem liegt nicht darin, dass nur 25 % kontrolliert werden, sondern darin, wie die Auswahl erfolgt, wie die Schiffe mit dem größten Risiko ermittelt werden: Nach dem Alter der Schiffe oder nach der Risikohistorie der Flagge."",""editOps"":[{""LTID"":"""",""beg"":163,""kind"":""REP"",""alt"":""Nach"",""text"":""nach""},{""LTID"":"""",""beg"":223,""kind"":""REP"",""alt"":""Flagge"",""text"":""Flaggen""}]}"
97,"Wir würden gut verstehen, dass Sie angesichts der unverantwortlichen Haltung, die nicht nur die Kommission an den Tag legt, sondern auch dieses Parlament, nichts anderes sagen können, dass Sie nichts tun können, weil der entsprechende Rechts- und Finanzrahmen fehlt.","Wir würden gut verstehen, dass sie angesichts der unverantwortlichen Haltung, die nicht nur die Kommission an den Tag legt, sondern auch dieses Parlament, nichts anderes sagen können, dass sie nichts tun können, weil der entsprechende Rechts- und Finanzrahmen fehlt.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Kommission, Tag, sondern<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Wir würden gut verstehen, dass <b title='Sie'>sie<\/b> angesichts der unverantwortlichen Haltung, die nicht nur die Kommission an den Tag legt, sondern auch dieses Parlament, nichts anderes sagen können, dass <b title='Sie'>sie<\/b> nichts tun können, weil der entsprechende <b title='Rechts-'>Rechts-<\/b> und Finanzrahmen fehlt."",""model"":""UNK"",""editXml"":""Wir würden gut verstehen, dass <REP TOK='sie'>Sie<\/REP> angesichts der unverantwortlichen Haltung, die nicht nur die Kommission an den Tag legt, sondern auch dieses Parlament, nichts anderes sagen können, dass <REP TOK='sie'>Sie<\/REP> nichts tun können, weil der entsprechende <REP TOK='Rechts-'>Rechts-<\/REP> und Finanzrahmen fehlt."",""corrected"":""Wir würden gut verstehen, dass sie angesichts der unverantwortlichen Haltung, die nicht nur die Kommission an den Tag legt, sondern auch dieses Parlament, nichts anderes sagen können, dass sie nichts tun können, weil der entsprechende Rechts- und Finanzrahmen fehlt."",""editOps"":[{""LTID"":"""",""beg"":31,""kind"":""REP"",""alt"":""sie"",""text"":""Sie""},{""LTID"":"""",""beg"":189,""kind"":""REP"",""alt"":""sie"",""text"":""Sie""},{""LTID"":"""",""beg"":235,""kind"":""REP"",""alt"":""Rechts-"",""text"":""Rechts-""}]}"
98,"Ich sage, sie haben einen Anspruch auf Solidarität.","Ich sage, Sie haben einen Anspruch auf Solidarität.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Ich sage, <b title='sie'>Sie<\/b> haben einen Anspruch auf Solidarität."",""model"":""UNK"",""editXml"":""Ich sage, <REP TOK='Sie'>sie<\/REP> haben einen Anspruch auf Solidarität."",""corrected"":""Ich sage, Sie haben einen Anspruch auf Solidarität."",""editOps"":[{""LTID"":"""",""beg"":10,""kind"":""REP"",""alt"":""Sie"",""text"":""sie""}]}"
99,"Wir hatten orkanartige Stürme und beispiellosen Dauerregen, der die bereits existierenden Probleme verschärfte und zur Folge hatte, dass Tausende von Hektar zum Teil bis zu fünf Meter tief unter Wasser standen.","Wir hatten hochkammartige Stürme und beispiellosen Dauerregen, der die bereits existierenden Probleme verschärfte und zur Folge hatte, dass Tausende von Hektar zum Teil bis zu fünf Meter tief unter Wasser standen.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Wir hatten <b title='orkanartige'>hochkammartige<\/b> Stürme und beispiellosen Dauerregen, der die bereits existierenden Probleme verschärfte und zur Folge hatte, dass Tausende <u title='vom || von'>von<\/u> Hektar zum Teil bis zu fünf Meter tief unter Wasser standen."",""model"":""UNK"",""editXml"":""Wir hatten <REP TOK='hochkammartige'>orkanartige<\/REP> Stürme und beispiellosen Dauerregen, der die bereits existierenden Probleme verschärfte und zur Folge hatte, dass Tausende <DBT TOK='vom || von'>von<\/DBT> Hektar zum Teil bis zu fünf Meter tief unter Wasser standen."",""corrected"":""Wir hatten hochkammartige Stürme und beispiellosen Dauerregen, der die bereits existierenden Probleme verschärfte und zur Folge hatte, dass Tausende von Hektar zum Teil bis zu fünf Meter tief unter Wasser standen."",""editOps"":[{""LTID"":"""",""beg"":11,""kind"":""REP"",""alt"":""hochkammartige"",""text"":""orkanartige""},{""LTID"":"""",""beg"":146,""kind"":""DBT"",""alt"":""vom || von"",""text"":""von""}]}"
100,"Den Hauptbeteiligten, u. a. den Verbrauchern, geht es um ein System, das in jeder Beziehung unabhängig von wirtschaftlichen und politischen Interessen ist.","Den Hauptbeteiligten, u.a. den Verbrauchern, geht es um ein System, das in jeder Beziehung unabhängig von wirtschaftlichen und politischen Interessen ist.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Den Hauptbeteiligten, u.<img src='BugSmall.png' class='smallbug'  title=' '\/>a. den Verbrauchern, geht es um ein System, das in jeder Beziehung unabhängig von wirtschaftlichen und politischen Interessen ist."",""model"":""UNK"",""editXml"":""Den Hauptbeteiligten, u.<DEL TOK=' '> <\/DEL>a. den Verbrauchern, geht es um ein System, das in jeder Beziehung unabhängig von wirtschaftlichen und politischen Interessen ist."",""corrected"":""Den Hauptbeteiligten, u.a. den Verbrauchern, geht es um ein System, das in jeder Beziehung unabhängig von wirtschaftlichen und politischen Interessen ist."",""editOps"":[{""LTID"":"""",""beg"":24,""kind"":""DEL"",""alt"":"" "",""text"":"" ""}]}"
101,Die europäische Lebensmittelbehörde wird in Zukunft einen wichtigen Bestandteil des Systems der Lebensmittelsicherheit in der EU darstellen.,Die Europäische Lebensmittelbehörde wird in Zukunft einen wichtigen Bestandteil des Systems der Lebensmittelsicherheit in der EU darstellen.,"{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>EU<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Die <b title='europäische'>Europäische<\/b> Lebensmittelbehörde wird in Zukunft einen wichtigen Bestandteil des Systems der Lebensmittelsicherheit in der EU darstellen."",""model"":""UNK"",""editXml"":""Die <REP TOK='Europäische'>europäische<\/REP> Lebensmittelbehörde wird in Zukunft einen wichtigen Bestandteil des Systems der Lebensmittelsicherheit in der EU darstellen."",""corrected"":""Die Europäische Lebensmittelbehörde wird in Zukunft einen wichtigen Bestandteil des Systems der Lebensmittelsicherheit in der EU darstellen."",""editOps"":[{""LTID"":"""",""beg"":4,""kind"":""REP"",""alt"":""Europäische"",""text"":""europäische""}]}"
102,"Das finde ich ermutigend, und ich freue mich auf weitere Diskussionen mit ihnen und anderen Abgeordneten des Parlaments über die darin angesprochenen Themen.","Das finde ich ermutigend, und ich freue mich auf weitere Diskussionen mit Ihnen und anderen Abgeordneten des Parlaments über die darin angesprochenen Themen.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Parlaments<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Das finde ich ermutigend, und ich freue mich auf weitere Diskussionen mit <b title='ihnen'>Ihnen<\/b> und anderen Abgeordneten des Parlaments über die darin angesprochenen Themen."",""model"":""UNK"",""editXml"":""Das finde ich ermutigend, und ich freue mich auf weitere Diskussionen mit <REP TOK='Ihnen'>ihnen<\/REP> und anderen Abgeordneten des Parlaments über die darin angesprochenen Themen."",""corrected"":""Das finde ich ermutigend, und ich freue mich auf weitere Diskussionen mit Ihnen und anderen Abgeordneten des Parlaments über die darin angesprochenen Themen."",""editOps"":[{""LTID"":"""",""beg"":74,""kind"":""REP"",""alt"":""Ihnen"",""text"":""ihnen""}]}"
103,"Die Arbeit der nach Dublin verlagerten EU-Behörde hat bewiesen, dass eine geographische Entfernung kein Hindernis für Effizienz und Verbindungen darstellt.","Die Arbeit der nach Dublin verlagerten EU-Behörde hat bewiesen, dass eine geografische Entfernung kein Hindernis für Effizienz und Verbindungen darstellt.","{""explainHtml"":""<p  class='LT2'><b>geographische<\/b> : Möchten Sie die modernere Schreibweise <b>geografische<\/b> verwenden?<br\/>→ <span class='LTsuggest'>geografische<\/span><\/p>\n<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Dublin, EU-Behörde<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>geographische<\/b> : Möchten Sie die modernere Schreibweise <b>geografische<\/b> verwenden?<br\/>→ <span class='LTsuggest'>geografische<\/span><\/p>\n"",""correctedHtml"":""Die Arbeit der nach Dublin verlagerten EU-Behörde hat bewiesen, dass eine <b title='geographische'><u class='LT2'>geografische<\/u><\/b> Entfernung kein Hindernis für Effizienz und Verbindungen darstellt."",""model"":""UNK"",""editXml"":""Die Arbeit der nach Dublin verlagerten EU-Behörde hat bewiesen, dass eine <REP TOK='geografische'><DBT RID='LT2'>geographische<\/DBT><\/REP> Entfernung kein Hindernis für Effizienz und Verbindungen darstellt."",""corrected"":""Die Arbeit der nach Dublin verlagerten EU-Behörde hat bewiesen, dass eine geografische Entfernung kein Hindernis für Effizienz und Verbindungen darstellt."",""editOps"":[{""LTID"":""LT2"",""beg"":74,""kind"":""DBT"",""alt"":"""",""text"":""geographische""},{""LTID"":"""",""beg"":74,""kind"":""REP"",""alt"":""geografische"",""text"":""geographische""}]}"
